Date,Pressure_max,Pressure_min,Pressure_avg,Temp_max,Temp_min,Temp_avg,Humidity_max,Humidity_min,Humidity_avg,Precipitation,Sunshine ,Evaporation,Wind_direct,Wind_speed,PM25
11/26/2017,1018.61,1013.28,1015.94,28.6,22.5,25.08,81,61,73.25,0,1.1,2.43,40,14.816,21
11/27/2017,1016.43,1010.38,1014.13,28.6,21,23.8,91,57,78.5,0,2.5,0.61,210,18.52,25
11/28/2017,1017.19,1010.95,1014.42,30.2,19.1,23.79,94,54,78.38,0,6.6,2.03,340,16.668,32
11/29/2017,1017.62,1011.54,1015,30.6,19.9,24.1,94,54,77.75,0,7.9,2.74,10,12.964,27
11/30/2017,1016.41,1009.91,1013.67,31.3,19.4,24.44,94,47,73.88,0,6.6,2.62,360,18.52,25
12/1/2017,1016.54,1010.3,1013.8,31.5,18.8,24.66,91,43,69.13,0,9.1,4.08,350,14.816,24
12/2/2017,1017.35,1011.08,1014.2,31.9,19,24.96,92,46,68.88,0,8.1,2.64,300,29.632,26
12/3/2017,1016.28,1010.13,1013.95,30.8,19.2,24.43,93,47,71.25,0,8.3,4.08,40,12.964,26
12/4/2017,1016.24,1009.77,1013.69,31.5,18.9,24.29,92,38,68.25,0,7.2,2.34,10,14.816,27
12/5/2017,1017.19,1010.95,1014.1,30.4,18.8,23.59,87,46,70.63,0,6.9,2.54,90,12.964,29
12/6/2017,1015.32,1010.64,1013.09,30.3,20,24.4,86,54,72.38,0,6.9,2.52,230,14.816,33
12/7/2017,1014.68,1010.28,1013.01,31.5,20.6,25.08,91,53,75.88,0,8.6,3.68,210,16.668,37
12/8/2017,1017.36,1010.81,1014.23,30.7,21.5,25.49,90,65,78.13,0,3.2,0.92,210,18.52,39
12/9/2017,1015.75,1010.08,1013.59,31.7,23.5,26.74,89,54,72.75,0,6.5,2.72,180,14.816,41
12/10/2017,1015.65,1010.31,1013.18,31.3,23.5,27.23,77,52,65.88,0,8.3,3.41,170,16.668,36
12/11/2017,1015.04,1008.95,1012.31,33,22.9,27.41,89,53,71.13,0,8.4,2.86,130,22.224,26
12/12/2017,1014.35,1007.6,1011.55,33.5,22.8,27.8,89,45,69,0,10.1,4.87,200,11.112,30
12/13/2017,1014.7,1008.23,1011.83,32,20.9,26.11,91,48,69,0,10.1,1.24,100,14.816,26
12/14/2017,1015.95,1009.85,1013.25,31.6,18.3,24.43,90,40,67,0,9.9,4.14,350,18.52,22
12/15/2017,1016.93,1011.14,1014.5,31,17.2,23.28,89,36,66.13,0,10.2,3.28,360,18.52,30
